cell_lon,cell_lat,wind_speed,is_natura2000,population_density,dist_to_nearest_turbine_m,ml_suitability_score,kmeans_label,ml_suitable,rf_empirical_probability,rf_empirical_prediction,rf_empirical_label
6.32514859437751,52.19749799196787,3.213186383882411,0,161,9698,26.76,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.346867469879519,52.19749799196787,3.2172231785980823,0,161,11050,26.57,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.368586345381527,52.19749799196787,3.2240483050610527,0,161,12432,26.43,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.390305220883534,52.19749799196787,3.233418333057468,0,161,13836,26.33,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.412024096385543,52.19749799196787,3.245028828680721,0,161,15254,26.27,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.433742971887551,52.19749799196787,3.2585285877432963,0,161,16588,26.24,Low ML suitability,False,0.0033333333333333335,0,Empirically Unsuitable
6.455461847389559,52.19749799196787,3.2735339387543565,0,161,15283,26.51,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.477180722891567,52.19749799196787,3.2896425939479124,0,167,13887,26.72,Low ML suitability,False,0.0033333333333333335,0,Empirically Unsuitable
6.498899598393575,52.19749799196787,3.306446641554657,0,167,12511,27.05,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.520618473895583,52.19749799196787,3.323544385194921,0,167,11163,27.39,Low ML suitability,False,0.0033333333333333335,0,Empirically Unsuitable
6.542337349397591,52.19749799196787,3.340550831965576,0,167,9855,27.76,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.564056224899599,52.19749799196787,3.357106701361257,0,167,8590,28.14,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.585775100401607,52.19749799196787,3.3728858722014494,0,167,7106,28.6,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.607493975903615,52.19749799196787,3.3876012105929423,0,167,5623,29.13,Low ML suitability,False,0.07333333333333333,0,Empirically Unsuitable
6.629212851405623,52.19749799196787,3.401008739405034,0,167,4141,29.78,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.650931726907631,52.19749799196787,3.412910130527905,0,167,2663,30.64,Low ML suitability,False,0.006666666666666667,0,Empirically Unsuitable
6.672650602409639,52.19749799196787,3.423153534562847,0,232,1202,31.17,Medium ML suitability,False,0.6,1,Empirically Suitable
6.694369477911647,52.19749799196787,3.4316328125234663,0,167,457,33.82,Medium ML suitability,False,0.6466666666666666,1,Empirically Suitable
6.716088353413655,52.19749799196787,3.438285298016764,0,232,1839,30.57,Low ML suitability,False,0.006666666666666667,0,Empirically Unsuitable
6.737807228915663,52.19749799196787,3.443088287853836,0,232,3312,29.61,Low ML suitability,False,0.013333333333333334,0,Empirically Unsuitable
6.759526104417671,52.19749799196787,3.4460545224011123,0,1365,4792,23.99,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.781244979919679,52.19749799196787,3.4472269626020258,0,1149,6275,24.03,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.802963855421687,52.19749799196787,3.4466731901528256,0,1149,7758,23.66,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.824682730923695,52.19749799196787,3.4444797477607825,0,1149,9231,23.34,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.846401606425704,52.19749799196787,3.44074670033047,0,1149,10688,23.06,Low ML suitability,False,0.0033333333333333335,0,Empirically Unsuitable
6.868120481927711,52.19749799196787,3.435582642233534,0,1149,12152,22.79,Low ML suitability,False,0.0033333333333333335,0,Empirically Unsuitable
6.889839357429719,52.19749799196787,3.42910030970206,0,1149,13620,22.54,Low ML suitability,False,0.016666666666666666,0,Empirically Unsuitable
6.911558232931728,52.19749799196787,3.421412890020532,0,1149,15077,22.3,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.933277108433735,52.19749799196787,3.4126310580498647,0,1149,14124,22.33,Low ML suitability,False,0.0,0,Empirically Unsuitable
6.954995983935744,52.19749799196787,3.4028607206113435,0,1149,13268,22.35,Low ML suitability,False,0.0,0,Empirically Unsuitable
4.088104417670683,52.214240963855424,6.555925421929903,0,0,2229,73.21,High ML suitability,True,0.0,0,Empirically Unsuitable
4.109823293172691,52.214240963855424,6.4104403546288165,0,0,2951,71.44,High ML suitability,True,0.0,0,Empirically Unsuitable
4.131542168674699,52.214240963855424,6.253556531382941,0,0,3863,69.59,High ML suitability,True,0.0,0,Empirically Unsuitable
4.153261044176707,52.214240963855424,6.089547382793824,0,0,4837,67.76,High ML suitability,True,0.01,0,Empirically Unsuitable
4.174979919678715,52.214240963855424,5.923476216680569,0,0,5954,65.94,High ML suitability,True,0.0,0,Empirically Unsuitable
4.196698795180723,52.214240963855424,5.761045369721332,0,0,7175,64.18,High ML suitability,True,0.06666666666666667,0,Empirically Unsuitable
4.218417670682731,52.214240963855424,5.608381072366948,0,0,8302,62.58,High ML suitability,True,0.30666666666666664,0,Empirically Unsuitable
4.240136546184739,52.214240963855424,5.471757114992278,0,0,9518,61.14,High ML suitability,True,0.0,0,Empirically Unsuitable
4.261855421686747,52.214240963855424,5.357264800734618,0,0,10701,59.93,High ML suitability,True,0.0,0,Empirically Unsuitable
4.283574297188755,52.214240963855424,5.270441513247041,0,0,11952,58.97,High ML suitability,True,0.0,0,Empirically Unsuitable
4.305293172690764,52.214240963855424,5.215875604437148,0,0,13153,58.33,High ML suitability,True,0.0,0,Empirically Unsuitable
4.327012048192771,52.214240963855424,5.196811181333695,0,0,14407,58.0,High ML suitability,True,0.0,0,Empirically Unsuitable
4.348730923694779,52.214240963855424,5.214782381341621,0,0,13592,58.26,High ML suitability,True,0.0,0,Empirically Unsuitable
4.370449799196788,52.214240963855424,5.269312013544723,0,0,12603,58.87,High ML suitability,True,0.0,0,Empirically Unsuitable
4.392168674698795,52.214240963855424,5.357712606907807,0,0,11712,59.78,High ML suitability,True,0.0,0,Empirically Unsuitable
4.413887550200803,52.214240963855424,5.475027161036119,0,2700,10590,38.63,Low ML suitability,False,0.10666666666666667,0,Empirically Unsuitable
4.435606425702812,52.214240963855424,5.614140503460542,0,2700,9218,40.1,Low ML suitability,False,0.08666666666666667,0,Empirically Unsuitable
4.457325301204819,52.214240963855424,5.766079057032119,0,2700,7887,41.71,Low ML suitability,False,0.06666666666666667,0,Empirically Unsuitable
4.479044176706827,52.214240963855424,5.92049728732473,0,1358,6622,45.31,Medium ML suitability,False,0.14666666666666667,0,Empirically Unsuitable
4.500763052208836,52.214240963855424,6.066325176066938,0,1358,5469,46.93,Medium ML suitability,False,0.09666666666666666,0,Empirically Unsuitable
4.522481927710844,52.214240963855424,6.1925265038176365,0,1358,4513,48.37,Medium ML suitability,False,0.31666666666666665,0,Empirically Unsuitable
4.544200803212852,52.214240963855424,6.2888973126811685,0,1358,3851,49.5,Medium ML suitability,False,0.06,0,Empirically Unsuitable
4.56591967871486,52.214240963855424,6.346822318049003,0,462,3022,53.47,Medium ML suitability,False,0.09333333333333334,0,Empirically Unsuitable
4.587638554216868,52.214240963855424,6.359907460976968,0,462,2801,53.72,Medium ML suitability,False,0.10333333333333333,0,Empirically Unsuitable
4.609357429718876,52.214240963855424,6.324419998182796,0,462,2984,53.3,Medium ML suitability,False,0.09666666666666666,0,Empirically Unsuitable
4.631076305220883,52.214240963855424,6.239491494227271,0,462,1954,53.27,Medium ML suitability,False,0.67,1,Empirically Suitable
4.652795180722892,52.214240963855424,6.107069498429823,0,462,1652,52.39,Medium ML suitability,False,0.7233333333333334,1,Empirically Suitable
